Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naïve,,,,Corrected,,,,Naïve,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.240877832,-0.244799009,-0.255163812,-0.242676258,-0.157377274,-0.187316521,-0.198247381,-0.502742984,-0.239493931,-0.25763273,-0.234979592,-0.242768213,-0.274036129,-0.191728327,-0.174885084,-0.269703968
-0.248279601,-0.24825556,-0.258266037,-0.262752498,-0.179192242,-0.21562113,-0.202636897,-0.442680625,-0.251065964,-0.237649765,-0.249740197,-0.263445826,-0.261347577,-0.19260303,-0.20561641,-0.270008108
-0.278977017,-0.256487256,-0.246399108,-0.22052586,-0.197935481,-0.218896887,-0.213409187,-0.385254541,-0.276729134,-0.248756492,-0.257375538,-0.226205445,-0.262937257,-0.204588876,-0.209193383,-0.251606641
-0.266001551,-0.251979134,-0.262714715,-0.233045924,-0.155632147,-0.193901357,-0.198555755,-0.465579611,-0.251353563,-0.255093266,-0.262703611,-0.262872832,-0.264151411,-0.202341325,-0.208814807,-0.252900468
-0.222031345,-0.236909065,-0.244331655,-0.291065868,-0.170187762,-0.195274392,-0.207553748,-0.432580674,-0.240879184,-0.23863915,-0.2476056,-0.252229748,-0.271154072,-0.206320022,-0.203485154,-0.233295865
-0.272116466,-0.252075062,-0.263730127,-0.214171916,-0.170256009,-0.200102723,-0.20930979,-0.455738681,-0.256771768,-0.239291162,-0.24513281,-0.244906631,-0.258332452,-0.194201683,-0.19378105,-0.283168731
-0.234358225,-0.236233068,-0.254944231,-0.258399088,-0.173870599,-0.191426402,-0.194401808,-0.456910552,-0.243893591,-0.246297533,-0.23347815,-0.239826694,-0.288581248,-0.191357788,-0.201324415,-0.233452168
-0.271573064,-0.249616496,-0.267549709,-0.215877099,-0.171445241,-0.203069918,-0.204010463,-0.430802215,-0.252995907,-0.257119297,-0.262155512,-0.251233517,-0.265938661,-0.196428527,-0.217755784,-0.241644711
-0.274738173,-0.25501806,-0.271389682,-0.188160103,-0.161729081,-0.191023132,-0.200860051,-0.461800777,-0.246355242,-0.267167376,-0.234992299,-0.244760655,-0.270101464,-0.203678617,-0.190486902,-0.238800735
-0.253611027,-0.24518462,-0.268616584,-0.226786285,-0.156780458,-0.195635333,-0.190589502,-0.472201336,-0.241237876,-0.248485988,-0.25832603,-0.253201698,-0.26988626,-0.204125877,-0.193292176,-0.247169497
-0.286876078,-0.266658298,-0.256498288,-0.201530088,-0.186618427,-0.196452502,-0.200842599,-0.437679633,-0.263790015,-0.257271176,-0.225172451,-0.246554469,-0.286653123,-0.200300092,-0.204280815,-0.237413138
-0.237887276,-0.25382985,-0.227413935,-0.269951136,-0.171668946,-0.208751883,-0.194516925,-0.450480236,-0.256847739,-0.270957555,-0.222661269,-0.232993188,-0.273564767,-0.205077158,-0.195534722,-0.259076134
-0.265435263,-0.253212115,-0.268918118,-0.1996341,-0.167949082,-0.202792554,-0.180690966,-0.455692561,-0.242984949,-0.252966551,-0.247789405,-0.244948722,-0.290018065,-0.203797479,-0.208656408,-0.220762293
-0.279608957,-0.260509665,-0.267300598,-0.232892298,-0.173907518,-0.195427999,-0.190853507,-0.460648871,-0.250397062,-0.263595169,-0.228794933,-0.289934891,-0.278721794,-0.183735454,-0.200566562,-0.24562168
-0.23954878,-0.252428036,-0.240022856,-0.266691679,-0.176216194,-0.208391814,-0.21137018,-0.448131198,-0.24682436,-0.254310702,-0.248813682,-0.252415639,-0.255631184,-0.205194548,-0.19619863,-0.289394394
-0.286764245,-0.256936792,-0.254149941,-0.19773807,-0.162322091,-0.201159014,-0.202956546,-0.439344338,-0.275043233,-0.248699726,-0.281904174,-0.218536515,-0.259836088,-0.204316751,-0.202430919,-0.242858938
-0.25667445,-0.249344767,-0.234531286,-0.25462223,-0.177610962,-0.184672766,-0.199488618,-0.452955001,-0.271549244,-0.250126216,-0.234572934,-0.224080734,-0.295471003,-0.195879384,-0.220193713,-0.220096949
-0.252952304,-0.264081895,-0.248546385,-0.197316331,-0.161570784,-0.196360196,-0.205679305,-0.447560302,-0.240284757,-0.241729769,-0.241302244,-0.223147242,-0.261176712,-0.192685153,-0.19760523,-0.247886676
-0.274794029,-0.25186339,-0.237613678,-0.250066527,-0.154033189,-0.188441487,-0.203477065,-0.479548054,-0.286863091,-0.267229017,-0.243264888,-0.226915424,-0.26056468,-0.198714801,-0.195442736,-0.269998018
-0.262653576,-0.251393504,-0.265079588,-0.224285625,-0.182151072,-0.214661796,-0.19768207,-0.403141164,-0.247900838,-0.249231769,-0.249564122,-0.256496866,-0.268938639,-0.21985328,-0.201887084,-0.227109016
-0.210283117,-0.233727776,-0.243820751,-0.29101913,-0.1627065,-0.183234184,-0.198892665,-0.470887701,-0.232922584,-0.242255299,-0.257896156,-0.245473097,-0.278988313,-0.19775848,-0.197992519,-0.239048098
-0.245008646,-0.258586315,-0.242031173,-0.238408774,-0.147575473,-0.196062575,-0.176660876,-0.504623303,-0.242544504,-0.225552886,-0.245240642,-0.240048746,-0.28007691,-0.205884268,-0.200890427,-0.242514129
-0.267145795,-0.263256328,-0.230772123,-0.26319173,-0.173968799,-0.210890728,-0.191504518,-0.44443666,-0.272183005,-0.240952856,-0.260835055,-0.251667775,-0.270377469,-0.188036959,-0.202581914,-0.243333846
-0.253615718,-0.249136648,-0.247563878,-0.26031653,-0.146842649,-0.19328452,-0.196245236,-0.475070679,-0.256736361,-0.256069662,-0.254322746,-0.253817731,-0.256307237,-0.201127261,-0.192493449,-0.251445972
-0.285210808,-0.260869777,-0.248881561,-0.209436087,-0.153939899,-0.197264161,-0.197747761,-0.467670259,-0.275686309,-0.250301778,-0.22640623,-0.227755219,-0.264500973,-0.193802444,-0.203989632,-0.248094221
-0.246070991,-0.234204221,-0.261213458,-0.259822572,-0.20001351,-0.20984332,-0.212570136,-0.371931557,-0.25128089,-0.2246547,-0.268334577,-0.249076977,-0.272914074,-0.20223982,-0.20066649,-0.219937752
-0.283398405,-0.285220744,-0.258271012,-0.179778167,-0.151913708,-0.190575284,-0.19251911,-0.463574922,-0.240428055,-0.273372856,-0.263378866,-0.268137122,-0.268057276,-0.2039392,-0.200230428,-0.231261993
-0.223472347,-0.241530271,-0.237669837,-0.29530483,-0.153530863,-0.20365626,-0.19467142,-0.442048043,-0.24474531,-0.250750379,-0.249519975,-0.253815835,-0.252612972,-0.207271962,-0.198975363,-0.242975415
-0.227929113,-0.228309107,-0.229930345,-0.301096108,-0.148221155,-0.185854394,-0.194877163,-0.499688023,-0.271430256,-0.248777916,-0.221971065,-0.217605817,-0.273679448,-0.204164205,-0.194343034,-0.25158687
-0.285703141,-0.262438464,-0.265436529,-0.161299041,-0.207335628,-0.214162043,-0.216702489,-0.385218234,-0.255951158,-0.259224073,-0.25972798,-0.219859352,-0.276807045,-0.199158812,-0.200896779,-0.24619705
-0.204750435,-0.2534959,-0.245220834,-0.299896021,-0.140380544,-0.194811507,-0.179511621,-0.502574857,-0.20639267,-0.245761728,-0.251089121,-0.297402226,-0.273959851,-0.191493323,-0.210142056,-0.251449838
-0.244697477,-0.243669626,-0.250599829,-0.271500304,-0.137594675,-0.207412097,-0.184232599,-0.482378665,-0.250701053,-0.231462348,-0.239388299,-0.258087108,-0.242001296,-0.211289006,-0.201093491,-0.274625277
-0.240935466,-0.246081364,-0.270392035,-0.234744433,-0.140865128,-0.183320652,-0.195887536,-0.469141379,-0.224496301,-0.250968018,-0.24422677,-0.266731955,-0.253065504,-0.196996773,-0.195222317,-0.240680684
-0.249974354,-0.246716729,-0.260873236,-0.248359583,-0.183106184,-0.191403552,-0.214751521,-0.451357918,-0.241817137,-0.249708131,-0.249419093,-0.263350023,-0.27789646,-0.201994763,-0.207404686,-0.259309061
-0.233953931,-0.23247576,-0.251318679,-0.256433586,-0.142890917,-0.189594484,-0.184460884,-0.517771239,-0.249484518,-0.262622157,-0.24503422,-0.223700799,-0.267957651,-0.204608512,-0.213495493,-0.26822314
-0.237970207,-0.258394993,-0.238054856,-0.250836531,-0.160825805,-0.187857398,-0.20279557,-0.45391223,-0.242073431,-0.252892019,-0.241541258,-0.242807859,-0.275654065,-0.192965995,-0.198424454,-0.224126222
-0.246310452,-0.242511728,-0.25728,-0.253933344,-0.135459445,-0.191859841,-0.192182675,-0.494051965,-0.246554047,-0.252048283,-0.256916904,-0.253656167,-0.260771238,-0.209571661,-0.186239798,-0.250454454
-0.248058378,-0.247615252,-0.252871524,-0.262802035,-0.133819037,-0.187117929,-0.196689181,-0.479699353,-0.250704124,-0.248977542,-0.256404894,-0.258411968,-0.251136058,-0.191870282,-0.195777473,-0.243847959
-0.262363818,-0.242994317,-0.249820628,-0.241771534,-0.143970922,-0.201574609,-0.192956398,-0.452190843,-0.269827589,-0.260213965,-0.248058383,-0.226809745,-0.243492595,-0.19120977,-0.214798804,-0.245684325
-0.227660026,-0.23739822,-0.252185008,-0.292954467,-0.147854022,-0.195427254,-0.194161372,-0.479843379,-0.23824595,-0.247153135,-0.256073142,-0.272276321,-0.257094857,-0.203550313,-0.19508375,-0.264088396
-0.22110097,-0.250337568,-0.234513651,-0.279310598,-0.161086685,-0.201213549,-0.217217655,-0.452793041,-0.236680323,-0.236526375,-0.229560193,-0.247902694,-0.241974696,-0.196280775,-0.203215953,-0.292954445
-0.247235971,-0.246451728,-0.2502215,-0.255873958,-0.182542744,-0.196993575,-0.200612526,-0.445404559,-0.250312112,-0.235427168,-0.249400959,-0.249565446,-0.290588763,-0.223105383,-0.196732371,-0.23583516
-0.243123555,-0.249719361,-0.239152747,-0.250231033,-0.14846761,-0.208062119,-0.18411722,-0.47129065,-0.253921757,-0.237935514,-0.254815376,-0.229401373,-0.253682116,-0.192420948,-0.189089676,-0.260230067
-0.239431344,-0.230546509,-0.25323204,-0.278179233,-0.153332061,-0.199316805,-0.195281781,-0.466056069,-0.256104793,-0.245869524,-0.236536853,-0.2451306,-0.255847074,-0.192021076,-0.200581449,-0.255837242
-0.244584755,-0.248002588,-0.236018673,-0.270900991,-0.177336103,-0.203629744,-0.200933125,-0.412785274,-0.261883774,-0.232844565,-0.229608203,-0.236288362,-0.273034911,-0.202694044,-0.191069609,-0.218611193
-0.283041678,-0.270439931,-0.241037912,-0.197573081,-0.129664808,-0.183151736,-0.197123071,-0.486021508,-0.270643952,-0.264202765,-0.257839408,-0.222367169,-0.25768686,-0.191964367,-0.202846329,-0.241652527
-0.230513375,-0.244890678,-0.248927494,-0.259597057,-0.157071507,-0.187342652,-0.205390962,-0.445126066,-0.235069897,-0.256116811,-0.265352278,-0.248325768,-0.265479705,-0.20430487,-0.183248623,-0.223733096
-0.240540442,-0.247813112,-0.247397234,-0.227560476,-0.170354439,-0.201628365,-0.219820422,-0.439228711,-0.245181762,-0.241631078,-0.253053506,-0.21788065,-0.251578946,-0.212126574,-0.211975081,-0.276719884
-0.251774747,-0.264510633,-0.235371597,-0.256836099,-0.146219578,-0.197942191,-0.186839414,-0.504815777,-0.250023828,-0.262358311,-0.277174549,-0.257568973,-0.257251997,-0.20544847,-0.209703421,-0.279295658
-0.256710232,-0.255731548,-0.255952901,-0.205440577,-0.165580444,-0.180758378,-0.20999764,-0.45211975,-0.244628657,-0.249667313,-0.245605251,-0.22951204,-0.275712175,-0.18708612,-0.204259851,-0.239658478
-0.247530114,-0.256868805,-0.239508004,-0.249743096,-0.177334407,-0.209992482,-0.205521297,-0.431865508,-0.251138287,-0.255042236,-0.25073139,-0.242650429,-0.265484748,-0.203707709,-0.190704741,-0.251623937
-0.26459116,-0.23851277,-0.263667635,-0.216548846,-0.180271021,-0.195811955,-0.209920695,-0.43648998,-0.262718451,-0.262990682,-0.26648569,-0.219048179,-0.277800327,-0.188576654,-0.222568152,-0.243016741
-0.25733212,-0.262564108,-0.247676402,-0.257722283,-0.18898417,-0.199925973,-0.208560619,-0.404488751,-0.248436374,-0.252251692,-0.269239005,-0.277534807,-0.277337018,-0.201787368,-0.202373004,-0.224661554
-0.275776734,-0.265917195,-0.255904196,-0.207425774,-0.173162384,-0.198046171,-0.182011481,-0.468857778,-0.253890961,-0.235522979,-0.251745831,-0.249648981,-0.288857873,-0.212140443,-0.187514839,-0.228181152
-0.274446474,-0.250784775,-0.254750323,-0.213562835,-0.166100299,-0.202909749,-0.219780516,-0.420831941,-0.268752415,-0.244516811,-0.263683546,-0.223478858,-0.244417708,-0.206657064,-0.206406422,-0.267483774
-0.278316445,-0.263354591,-0.254994194,-0.202000885,-0.172612417,-0.207137997,-0.200974449,-0.455089158,-0.259911289,-0.256916333,-0.244376938,-0.238700959,-0.260781066,-0.192129809,-0.204414794,-0.274074227
-0.250067374,-0.246544864,-0.252266799,-0.24438523,-0.206622139,-0.219191869,-0.202703333,-0.397983107,-0.249448207,-0.243962132,-0.250866253,-0.247781676,-0.285829359,-0.224040453,-0.202965749,-0.242054874
-0.251174994,-0.247936603,-0.257610274,-0.225285163,-0.156891146,-0.208887477,-0.185069433,-0.454410244,-0.247265811,-0.272833881,-0.262231783,-0.233139281,-0.263078842,-0.183664472,-0.201232079,-0.243975778
-0.238069976,-0.255822002,-0.231382002,-0.288514147,-0.162554312,-0.215959827,-0.197974614,-0.450642437,-0.25013047,-0.236039543,-0.231503755,-0.26326373,-0.248019788,-0.205965958,-0.208567095,-0.278016248
-0.250890198,-0.258306538,-0.245355924,-0.255607046,-0.198150309,-0.210507453,-0.198713124,-0.394331548,-0.248257196,-0.239519081,-0.249539949,-0.261461007,-0.297006442,-0.194842252,-0.19501115,-0.205574143
-0.286229699,-0.25250864,-0.276455845,-0.186029894,-0.11859634,-0.185801413,-0.193551454,-0.51530592,-0.260174256,-0.247543182,-0.274345806,-0.239756312,-0.244765486,-0.19522482,-0.205165183,-0.271895918
-0.259290471,-0.265869956,-0.255136259,-0.209702658,-0.16673587,-0.196340757,-0.208559723,-0.444776596,-0.237322147,-0.245676924,-0.250889681,-0.253012698,-0.260353557,-0.203419356,-0.204666406,-0.258277026
-0.267202854,-0.264987232,-0.256805042,-0.22660461,-0.143463162,-0.194303286,-0.184125136,-0.521696819,-0.246704408,-0.252725689,-0.23325959,-0.269857294,-0.263989992,-0.223642113,-0.1949067,-0.285742271
-0.284670521,-0.263330409,-0.258060972,-0.194644568,-0.157834977,-0.206521771,-0.206589908,-0.460074466,-0.264134804,-0.269172608,-0.251321524,-0.236357723,-0.243315666,-0.205785962,-0.192970759,-0.279703342
-0.233584292,-0.24469338,-0.250383475,-0.261731943,-0.21155291,-0.209550824,-0.202215367,-0.391012549,-0.237640637,-0.229221429,-0.247694962,-0.251839023,-0.30304437,-0.204594663,-0.193196481,-0.211350613
-0.279583355,-0.252538661,-0.270427083,-0.225299443,-0.178994653,-0.210353328,-0.19683959,-0.414517964,-0.25625016,-0.230456733,-0.246460906,-0.270722278,-0.26933887,-0.20200789,-0.193557321,-0.230915698
-0.222104137,-0.261033832,-0.23770633,-0.293016851,-0.18080603,-0.206673692,-0.19731439,-0.447459943,-0.223956545,-0.250575136,-0.262869883,-0.289956689,-0.284410136,-0.205955394,-0.218102762,-0.244050592
-0.266661637,-0.275038718,-0.242843706,-0.223778719,-0.150339442,-0.197068966,-0.201107723,-0.444102195,-0.249387094,-0.254475202,-0.247492021,-0.259592386,-0.255670414,-0.218076628,-0.213938808,-0.245182549
-0.237126881,-0.243528066,-0.244322932,-0.303335363,-0.184588987,-0.214172707,-0.208101727,-0.404993687,-0.249574447,-0.259416615,-0.255053731,-0.279337618,-0.25663411,-0.195827846,-0.190052796,-0.250539236
-0.272225611,-0.24455874,-0.259693241,-0.239879779,-0.17337482,-0.190774804,-0.194896037,-0.472572476,-0.267448915,-0.239367868,-0.252061771,-0.248656099,-0.286897432,-0.185752857,-0.190755565,-0.247274943
-0.228592693,-0.259917769,-0.23294517,-0.288513397,-0.140739893,-0.199646112,-0.194291393,-0.476078353,-0.236254923,-0.252123695,-0.237017513,-0.27427579,-0.241761496,-0.186543209,-0.202317685,-0.268032204
-0.25141763,-0.238696214,-0.247600872,-0.25504534,-0.190870067,-0.197662386,-0.194633429,-0.408048561,-0.265340545,-0.240684636,-0.247622977,-0.228205053,-0.306580673,-0.207889826,-0.201084664,-0.186404537
-0.255067372,-0.255373496,-0.272458616,-0.219748547,-0.178491299,-0.20507055,-0.194167185,-0.426646714,-0.225813123,-0.245519901,-0.257590266,-0.277913615,-0.273698525,-0.184248332,-0.17593907,-0.230506349
-0.240943202,-0.238489877,-0.247076509,-0.263140341,-0.164386999,-0.21394054,-0.211946647,-0.409212194,-0.255587825,-0.2424109,-0.230387938,-0.234641344,-0.242220509,-0.202240565,-0.223100366,-0.256245752
-0.295591547,-0.27639916,-0.27800876,-0.151787343,-0.135250869,-0.186294678,-0.2037985,-0.486183072,-0.242986583,-0.260333261,-0.252104818,-0.259001181,-0.238431589,-0.16896391,-0.185910035,-0.273332369
-0.241973342,-0.25085041,-0.236821634,-0.274624263,-0.192644647,-0.194384872,-0.212353409,-0.431631583,-0.254536521,-0.245057504,-0.256796329,-0.251233938,-0.282008763,-0.192248714,-0.209870337,-0.251810524
-0.290955302,-0.25435402,-0.265489076,-0.189170314,-0.123037205,-0.183821233,-0.192576782,-0.490606578,-0.269021434,-0.257439963,-0.268342828,-0.230392364,-0.243730087,-0.18596058,-0.195016294,-0.241168903
-0.289073268,-0.271207622,-0.269517786,-0.158629376,-0.185531882,-0.208895571,-0.199117625,-0.439037544,-0.250224865,-0.239130615,-0.246185822,-0.237645929,-0.278950449,-0.199368651,-0.185926901,-0.247719314
-0.229569642,-0.23292809,-0.265590763,-0.286831969,-0.178521715,-0.207865257,-0.197615219,-0.445395304,-0.231253277,-0.24820051,-0.231437871,-0.283540139,-0.274105382,-0.206237323,-0.192946395,-0.256768151
-0.290182061,-0.262785085,-0.265992947,-0.180599632,-0.149220096,-0.189450373,-0.192262565,-0.493641813,-0.260528893,-0.249463913,-0.236495988,-0.239257456,-0.272387089,-0.190196392,-0.195974437,-0.250770342
-0.26582318,-0.246706172,-0.250086029,-0.233882431,-0.157519659,-0.187631021,-0.205301877,-0.47390686,-0.269099406,-0.244690558,-0.256320216,-0.227314872,-0.26847159,-0.196230266,-0.20038477,-0.256651425
-0.216608505,-0.243327529,-0.23342521,-0.289088551,-0.144451074,-0.193702457,-0.202693894,-0.482128878,-0.239666185,-0.249181672,-0.25356582,-0.24358774,-0.24722066,-0.195037459,-0.211796394,-0.273957006
-0.248539195,-0.260270905,-0.241289699,-0.252092512,-0.185108571,-0.220466549,-0.19429691,-0.416619162,-0.246650863,-0.249719344,-0.282702478,-0.254254695,-0.271050629,-0.205489856,-0.19625248,-0.249037656
-0.271216835,-0.26028523,-0.255034612,-0.229143057,-0.170834583,-0.208766195,-0.199272069,-0.422973877,-0.256515979,-0.241902881,-0.258236335,-0.258752634,-0.264135333,-0.18635154,-0.200201124,-0.233227097
-0.258055188,-0.252910684,-0.255035516,-0.259139737,-0.150890471,-0.196651786,-0.19422743,-0.474715246,-0.250336365,-0.259494954,-0.242634364,-0.274776864,-0.25206492,-0.18661327,-0.188140009,-0.26258975
-0.240830183,-0.247980199,-0.265778852,-0.236488184,-0.189905529,-0.214312837,-0.200911682,-0.422789045,-0.227637772,-0.232439488,-0.244637175,-0.26176644,-0.261833142,-0.213067686,-0.184781534,-0.267901095
-0.257847789,-0.244363086,-0.255161771,-0.260007861,-0.161885321,-0.201017129,-0.197969828,-0.456464854,-0.257982018,-0.248447712,-0.23867506,-0.259169152,-0.256108009,-0.177097197,-0.197129454,-0.260276934
-0.247911062,-0.237634326,-0.253492287,-0.247708613,-0.150155024,-0.208387072,-0.187701919,-0.461499069,-0.257002963,-0.236405653,-0.261716102,-0.229342132,-0.25701557,-0.198294062,-0.182816719,-0.250822279
-0.273553147,-0.254100351,-0.246975457,-0.230350728,-0.150042258,-0.202233507,-0.194607399,-0.474567243,-0.272860227,-0.24744663,-0.24784092,-0.231627815,-0.252540953,-0.207673398,-0.197177439,-0.269546425
-0.27853361,-0.277501612,-0.249369482,-0.191576331,-0.145341089,-0.195222816,-0.196136434,-0.454154957,-0.253345389,-0.261502899,-0.231499067,-0.242400251,-0.255008303,-0.19107333,-0.205571756,-0.240320614
-0.21880595,-0.227252995,-0.239240853,-0.323537468,-0.187138373,-0.209643661,-0.212285345,-0.386491655,-0.253244507,-0.247485116,-0.245312838,-0.256849528,-0.267780814,-0.210551583,-0.211511944,-0.228545363
-0.241241502,-0.238656786,-0.263020339,-0.257536408,-0.164490318,-0.194146109,-0.20068903,-0.455190925,-0.239143852,-0.249788676,-0.238690489,-0.260931696,-0.267596194,-0.198291215,-0.199331574,-0.246517887
-0.276342201,-0.251789201,-0.272801855,-0.222748389,-0.191611182,-0.206120548,-0.220844078,-0.373160488,-0.253157544,-0.259177737,-0.232891871,-0.26640888,-0.263384062,-0.219959213,-0.193215123,-0.235218375
-0.210677266,-0.210923143,-0.248539359,-0.316646671,-0.15934842,-0.192633035,-0.198411186,-0.486196459,-0.253348624,-0.234410079,-0.259797825,-0.23246803,-0.26445079,-0.203215251,-0.206118954,-0.273235682
-0.278488308,-0.24430341,-0.279842898,-0.203590653,-0.187970459,-0.211440482,-0.209834958,-0.415463314,-0.256588078,-0.235875089,-0.250538622,-0.250341586,-0.271058743,-0.198526445,-0.212092867,-0.252268413
