Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naive,,,,Corrected,,,,Naive,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.297090811,-0.248328309,-0.304577994,-0.220480399,-0.150821081,-0.195770448,-0.177251562,-0.445372716,-0.240741765,-0.252022045,-0.23825075,-0.284609474,-0.288086361,-0.218951537,-0.209316824,-0.202160857
-0.290015916,-0.26670126,-0.278063811,-0.197203441,-0.157444426,-0.173729373,-0.210454485,-0.425764213,-0.254042395,-0.23630045,-0.284522044,-0.266911031,-0.287763729,-0.188624943,-0.219353663,-0.192000812
-0.307163438,-0.248588169,-0.281171796,-0.128696176,-0.16738477,-0.198746775,-0.213096467,-0.390871119,-0.282039721,-0.242169463,-0.249206667,-0.209982199,-0.260878977,-0.184407746,-0.208710248,-0.206741386
-0.301234956,-0.300864414,-0.244640532,-0.163709387,-0.16746692,-0.210105964,-0.201030349,-0.348219283,-0.258125082,-0.291443277,-0.265814097,-0.257476891,-0.246620716,-0.162607426,-0.1803487,-0.198238328
-0.21772219,-0.238014655,-0.248698577,-0.190167533,-0.121969983,-0.202908882,-0.198071063,-0.456527185,-0.231184999,-0.221353605,-0.243119874,-0.184077179,-0.216398338,-0.200020965,-0.193468527,-0.259013695
-0.243163268,-0.243537794,-0.246745809,-0.2446426,-0.129779343,-0.210660371,-0.206981164,-0.511179849,-0.260891184,-0.25873154,-0.262222328,-0.233232006,-0.202809124,-0.209456125,-0.209419196,-0.338231222
-0.170296734,-0.260171349,-0.202094171,-0.330634404,-0.08739926,-0.176708182,-0.21330308,-0.505462581,-0.202610115,-0.213934512,-0.245059947,-0.266381209,-0.183372896,-0.1946158,-0.197959845,-0.298906748
-0.213665505,-0.213417379,-0.222165864,-0.32202935,-0.096542734,-0.218632948,-0.159512754,-0.494205974,-0.276317772,-0.204511777,-0.212624582,-0.198719244,-0.214770418,-0.175620073,-0.199735023,-0.267202163
-0.209286969,-0.260060017,-0.240748134,-0.206262615,-0.194033577,-0.221930139,-0.218815006,-0.386291637,-0.19374909,-0.244228123,-0.229094079,-0.234399653,-0.247400996,-0.187213677,-0.189456094,-0.256449185
-0.262328724,-0.267590306,-0.226097902,-0.204623987,-0.123739107,-0.183258499,-0.197139753,-0.494151125,-0.232752924,-0.237211795,-0.206647826,-0.21844346,-0.249114769,-0.199470146,-0.179777076,-0.238941656
-0.333121779,-0.306824661,-0.258397031,-0.130132723,-0.071058298,-0.189443604,-0.157958633,-0.600931879,-0.271692982,-0.283666992,-0.261063544,-0.26423829,-0.226420101,-0.18321473,-0.215767262,-0.292935103
-0.291324893,-0.259522773,-0.243528761,-0.293416817,-0.175225604,-0.184430604,-0.224011646,-0.413394427,-0.297119489,-0.256072679,-0.212050431,-0.251742961,-0.27840687,-0.198100529,-0.190405686,-0.224143616
-0.254087848,-0.231360897,-0.253014661,-0.330250055,-0.184747235,-0.233038452,-0.196162372,-0.407685984,-0.280248551,-0.260434027,-0.235345046,-0.277034427,-0.257015993,-0.187967621,-0.218388114,-0.258491184
-0.202005608,-0.23446729,-0.230392215,-0.361593074,-0.157238877,-0.188354195,-0.225627177,-0.460237011,-0.239389789,-0.217487672,-0.215109385,-0.282480414,-0.239355605,-0.176677509,-0.195179545,-0.287171046
-0.258397941,-0.248332636,-0.254105737,-0.160211412,-0.113974084,-0.228913424,-0.170326404,-0.397268827,-0.252799846,-0.245157017,-0.243505845,-0.198621662,-0.208039212,-0.218259317,-0.20840651,-0.221801348
-0.251565876,-0.242159491,-0.258326782,-0.214495252,-0.101343366,-0.181348522,-0.202490093,-0.489163588,-0.263258037,-0.247298189,-0.309894852,-0.246449386,-0.226357706,-0.211085238,-0.179566264,-0.252569573
-0.268146108,-0.217886134,-0.247261342,-0.230711601,-0.176569832,-0.180238219,-0.213653609,-0.359680654,-0.328906958,-0.272946134,-0.248287735,-0.155322979,-0.281681038,-0.171871031,-0.15101904,-0.163244555
-0.296835106,-0.27585262,-0.273859307,-0.083156214,-0.194124535,-0.208895775,-0.21098822,-0.437509916,-0.241703594,-0.254776402,-0.268076647,-0.197270785,-0.274012755,-0.213569533,-0.181563571,-0.271587569
-0.339894427,-0.279126937,-0.299166835,-0.104005604,-0.169022776,-0.221618243,-0.20409073,-0.451777674,-0.263456325,-0.269559582,-0.222641381,-0.257634705,-0.239948411,-0.205293176,-0.17739828,-0.286983559
-0.149749952,-0.207049519,-0.21420726,-0.434553831,-0.127465022,-0.19219919,-0.196050464,-0.437426146,-0.236259997,-0.258016575,-0.242991129,-0.275639827,-0.234702633,-0.191183658,-0.221435967,-0.232444148
-0.293889501,-0.216686098,-0.330929197,-0.188864657,-0.155951549,-0.205257585,-0.220174397,-0.330200323,-0.249609411,-0.282059418,-0.297272744,-0.273209863,-0.220178944,-0.211473861,-0.179438015,-0.202172909
-0.206668464,-0.237438246,-0.219805409,-0.287736491,-0.132815922,-0.200448352,-0.19552208,-0.466382912,-0.255140506,-0.22887453,-0.249546676,-0.203255338,-0.222667097,-0.162030632,-0.189645077,-0.27899413
-0.280960854,-0.275652064,-0.261420667,-0.16008624,-0.149159601,-0.189422914,-0.206595628,-0.424180298,-0.256115826,-0.267121852,-0.267952003,-0.221251359,-0.260478753,-0.214618816,-0.21035834,-0.231634431
-0.238540445,-0.264270287,-0.240539322,-0.22614023,-0.144584939,-0.185302252,-0.203737101,-0.464582153,-0.230469634,-0.287995832,-0.218518246,-0.24234714,-0.260060655,-0.205653103,-0.228927998,-0.233283225
-0.272879935,-0.243966817,-0.266099318,-0.148415751,-0.097257323,-0.182577935,-0.201181616,-0.397587632,-0.263218222,-0.241737637,-0.300341185,-0.188336401,-0.199573766,-0.192794361,-0.220842439,-0.214514554
-0.236312286,-0.255624787,-0.229738175,-0.34082721,-0.12323761,-0.206148193,-0.185092645,-0.401047618,-0.250067478,-0.228725717,-0.244353758,-0.29869523,-0.230437258,-0.205959861,-0.238413624,-0.224728634
-0.285920239,-0.289510736,-0.224173733,-0.125602639,-0.100264091,-0.169997029,-0.184765007,-0.453889907,-0.279505124,-0.262420542,-0.264735852,-0.163162276,-0.255602362,-0.21781989,-0.214141415,-0.184245441
-0.236861894,-0.247966647,-0.251833996,-0.201068628,-0.061485859,-0.144420365,-0.160644744,-0.573858466,-0.230230476,-0.256190061,-0.232058964,-0.24129457,-0.258362577,-0.157587595,-0.178794117,-0.193536236
-0.164797696,-0.232098114,-0.196975444,-0.409261719,-0.149710637,-0.207408915,-0.203587428,-0.429035677,-0.231254184,-0.229358511,-0.252887294,-0.27585748,-0.240516008,-0.199693086,-0.190172664,-0.248157141
-0.271509616,-0.267267109,-0.261266984,-0.24241964,-0.155628167,-0.232111494,-0.176886974,-0.488923474,-0.243006339,-0.274143539,-0.262795138,-0.294220761,-0.241588566,-0.206309883,-0.176165246,-0.300741096
-0.181289857,-0.232601081,-0.216728712,-0.341514009,-0.120207177,-0.196509006,-0.165557263,-0.435239345,-0.24646645,-0.263594961,-0.258686832,-0.234393947,-0.264315766,-0.203389503,-0.220237174,-0.189648121
-0.253672243,-0.263843089,-0.245517254,-0.277831668,-0.095964507,-0.194526497,-0.195908643,-0.492438586,-0.249619015,-0.254914069,-0.282264107,-0.286079611,-0.195432275,-0.170287827,-0.19405469,-0.287791553
-0.211684724,-0.256339758,-0.209810619,-0.307907279,-0.110197326,-0.179100381,-0.196807273,-0.494754781,-0.239630947,-0.246798748,-0.193038217,-0.233106946,-0.231200683,-0.19411746,-0.170813692,-0.259788085
-0.207281852,-0.238197877,-0.215923272,-0.397703106,-0.182319533,-0.236446584,-0.195057402,-0.397611931,-0.263289217,-0.243834359,-0.274108219,-0.278220477,-0.243211846,-0.187903568,-0.234750873,-0.271258297
-0.226333331,-0.250872228,-0.224864634,-0.299564184,-0.13172467,-0.189143508,-0.221021415,-0.40420405,-0.251771034,-0.259649481,-0.224417713,-0.236846478,-0.218163727,-0.20243122,-0.209676479,-0.233054453
-0.24358539,-0.257511503,-0.260226778,-0.188710879,-0.140358086,-0.204656729,-0.206206026,-0.455871762,-0.223304048,-0.238060712,-0.293238369,-0.227814969,-0.199662462,-0.184912337,-0.158723615,-0.262341448
-0.281201342,-0.263343074,-0.287488726,-0.173622651,-0.096197515,-0.182890514,-0.193627446,-0.481992673,-0.223361755,-0.210179091,-0.311257032,-0.27515895,-0.220866165,-0.179541132,-0.228734726,-0.257919192
-0.167193296,-0.23404802,-0.184223921,-0.448808181,-0.133985992,-0.174218564,-0.239937411,-0.439211526,-0.264315637,-0.283713009,-0.253365343,-0.284069076,-0.203960331,-0.191264285,-0.186922112,-0.282705856
-0.166210132,-0.216276198,-0.216169534,-0.295788146,-0.107854817,-0.182618406,-0.206280217,-0.426213046,-0.238715123,-0.222081022,-0.275499623,-0.19431645,-0.194651946,-0.19499474,-0.182851801,-0.256373779
-0.250609567,-0.261273485,-0.255579036,-0.262059611,-0.113435044,-0.182161317,-0.18437652,-0.458159137,-0.221613126,-0.242571933,-0.23450576,-0.309250015,-0.242717124,-0.210725353,-0.185606846,-0.215083328
-0.223416004,-0.242611501,-0.251190593,-0.245557166,-0.155683021,-0.221419022,-0.201504063,-0.451844089,-0.217342026,-0.235905861,-0.165846253,-0.245239115,-0.222621856,-0.198824242,-0.195075368,-0.306970753
-0.288716773,-0.271280483,-0.276735655,-0.221851003,-0.114537477,-0.205317262,-0.193976783,-0.479669011,-0.22963407,-0.265543533,-0.226583907,-0.310587896,-0.196546677,-0.194970301,-0.15431756,-0.301863592
-0.28274559,-0.243399873,-0.255170636,-0.307317414,-0.132027276,-0.205389203,-0.196483052,-0.48346562,-0.303418449,-0.274814724,-0.287556008,-0.27431885,-0.230977538,-0.192340941,-0.210696182,-0.274328432
-0.252243765,-0.236699442,-0.281044689,-0.180200197,-0.156645513,-0.211879675,-0.208664503,-0.400067173,-0.202671992,-0.218004,-0.273905372,-0.270555961,-0.220875992,-0.161597882,-0.208440293,-0.248724079
-0.270900339,-0.268094101,-0.251759348,-0.253600921,-0.150406069,-0.197765225,-0.22654464,-0.457149918,-0.254122432,-0.265092993,-0.237713899,-0.245144546,-0.216257849,-0.167474323,-0.194796114,-0.292581385
-0.247883832,-0.262341679,-0.229920609,-0.265698307,-0.161977641,-0.240648912,-0.199449326,-0.367562486,-0.263436748,-0.29011069,-0.228400263,-0.258561962,-0.201009882,-0.209435496,-0.185732839,-0.267275934
-0.369385328,-0.276318426,-0.306083986,-0.112250275,-0.167129405,-0.195718414,-0.248598725,-0.3907948,-0.299327056,-0.287744606,-0.263834243,-0.240762415,-0.20175379,-0.17447506,-0.203913014,-0.30417045
-0.206964622,-0.230444072,-0.255211219,-0.210932787,-0.115959968,-0.196501724,-0.200850869,-0.471847905,-0.222026247,-0.256553193,-0.224602159,-0.20683979,-0.202613983,-0.224602245,-0.192298045,-0.305610124
-0.251184574,-0.260906983,-0.245537266,-0.180305307,-0.151071158,-0.213936443,-0.208999808,-0.404788704,-0.237480414,-0.251616483,-0.237033813,-0.226073465,-0.230648624,-0.223403173,-0.230291176,-0.248309733
-0.223641545,-0.248426337,-0.246590792,-0.325571271,-0.124200026,-0.20764672,-0.179369379,-0.459054992,-0.22312093,-0.237599057,-0.308269521,-0.303673909,-0.230482427,-0.205598877,-0.19299676,-0.264116902
-0.211424611,-0.248819627,-0.235609494,-0.338158037,-0.1160138,-0.196056914,-0.178512795,-0.521325448,-0.231732893,-0.284427582,-0.214618852,-0.296484286,-0.237160065,-0.198621901,-0.190069113,-0.264910679
-0.191863082,-0.204404007,-0.245027024,-0.36768924,-0.141326709,-0.197639704,-0.204098191,-0.482793581,-0.238903035,-0.234146506,-0.233212675,-0.272716904,-0.229202071,-0.193436544,-0.198613655,-0.289674241
-0.302210838,-0.28319703,-0.237350907,-0.183810285,-0.184695522,-0.216362689,-0.202605514,-0.458597187,-0.296847322,-0.245650806,-0.24750588,-0.206092413,-0.262256427,-0.167223294,-0.204964999,-0.282496193
-0.309721278,-0.279407286,-0.279587385,-0.162906999,-0.185370479,-0.238087307,-0.18833945,-0.27665272,-0.243808619,-0.268598152,-0.311940203,-0.309001466,-0.25331196,-0.17929067,-0.195850361,-0.158951277
-0.100922562,-0.207975259,-0.190180035,-0.509134369,-0.09236776,-0.181383288,-0.176136303,-0.495439018,-0.193857509,-0.265304328,-0.175168208,-0.327045224,-0.231522842,-0.192493936,-0.197171252,-0.236883985
-0.386310778,-0.287302349,-0.291400453,-0.079537412,-0.199496985,-0.190207553,-0.259827796,-0.329532131,-0.319659472,-0.273878794,-0.288312852,-0.219034613,-0.240182356,-0.210750705,-0.197616952,-0.243470098
-0.310672085,-0.255267103,-0.268535164,-0.13963269,-0.23152255,-0.208842034,-0.244889042,-0.306438345,-0.298702214,-0.271398956,-0.280050771,-0.196319188,-0.270782921,-0.172396412,-0.211165351,-0.220224154
-0.299665424,-0.27522563,-0.237421872,-0.280109593,-0.218160288,-0.240449978,-0.220873892,-0.309389,-0.301880923,-0.247739013,-0.266026086,-0.25551744,-0.251091039,-0.199838211,-0.205921691,-0.233347291
-0.247412275,-0.252458815,-0.240121708,-0.237057087,-0.061230041,-0.200870464,-0.145804159,-0.489442096,-0.25075935,-0.237217677,-0.245714324,-0.21875515,-0.20322269,-0.184682107,-0.170328765,-0.235939332
-0.291087838,-0.2782631,-0.273885148,-0.253278187,-0.183990792,-0.218907765,-0.216191557,-0.311703763,-0.235502854,-0.226403529,-0.265340906,-0.307401589,-0.232447002,-0.186463534,-0.162004792,-0.214046696
-0.309299502,-0.241496302,-0.294051433,-0.178832186,-0.193788229,-0.228091617,-0.204430812,-0.371608114,-0.280202426,-0.244396159,-0.264666535,-0.226602763,-0.261949305,-0.229842114,-0.223296506,-0.259432841
-0.242912457,-0.240391923,-0.239429155,-0.292914387,-0.18305805,-0.224827551,-0.214031633,-0.359659044,-0.272652366,-0.253386727,-0.231757993,-0.218613705,-0.242349833,-0.179617835,-0.218194461,-0.258837086
-0.26744843,-0.275607446,-0.242279866,-0.17187097,-0.180530733,-0.235547653,-0.19012236,-0.433204127,-0.244850977,-0.252887615,-0.242516873,-0.230772655,-0.250036179,-0.219898392,-0.200441077,-0.287231715
-0.284617804,-0.276907566,-0.247566009,-0.190470539,-0.171986651,-0.186305099,-0.202367951,-0.496195606,-0.252356732,-0.219851076,-0.238733515,-0.236786839,-0.278290015,-0.212795933,-0.156750952,-0.269084899
-0.318324264,-0.28083721,-0.257397188,-0.092277336,-0.133801609,-0.210810851,-0.18400369,-0.46000943,-0.268658366,-0.252705465,-0.214046398,-0.18966442,-0.237287662,-0.184892984,-0.200016962,-0.25845403
-0.307049047,-0.256425034,-0.282344405,-0.216121866,-0.1063808,-0.181687577,-0.164751784,-0.440240021,-0.275684613,-0.292128574,-0.261443453,-0.280161355,-0.264616921,-0.208694312,-0.205316813,-0.167802923
-0.262692747,-0.263676913,-0.253818745,-0.269981257,-0.134655742,-0.194317698,-0.207680067,-0.426164649,-0.241597478,-0.262616909,-0.247107585,-0.313201923,-0.224727576,-0.168362214,-0.202889576,-0.24259842
-0.211838696,-0.246908884,-0.252100584,-0.356837176,-0.179241264,-0.192640973,-0.230076491,-0.369877818,-0.199272687,-0.250701775,-0.236672152,-0.36860487,-0.251969462,-0.220186381,-0.208357628,-0.232519783
-0.303496327,-0.286458162,-0.265755481,-0.175987276,-0.165559344,-0.193260415,-0.198740849,-0.395934946,-0.242587363,-0.247269629,-0.267993464,-0.262963408,-0.275121329,-0.203279088,-0.198602113,-0.195569776
-0.279196849,-0.258252442,-0.281801678,-0.176936555,-0.156345724,-0.204455029,-0.210857435,-0.488083591,-0.227748779,-0.25859574,-0.285307971,-0.289389299,-0.240773049,-0.203284962,-0.224725489,-0.300786261
-0.261708598,-0.220757344,-0.289879039,-0.274963793,-0.193821302,-0.225645637,-0.200444131,-0.39508178,-0.230949956,-0.222260956,-0.249430804,-0.29882267,-0.270082925,-0.221762587,-0.203905103,-0.266127772
-0.246881604,-0.26380711,-0.245361929,-0.27415808,-0.164263016,-0.230967875,-0.193987573,-0.497135659,-0.232929813,-0.242603854,-0.255943696,-0.285914546,-0.232106107,-0.204530507,-0.232295616,-0.321905097
-0.25054708,-0.256070448,-0.253802015,-0.341036281,-0.096563185,-0.206523101,-0.154509987,-0.51252535,-0.240353841,-0.271299759,-0.280411,-0.352809519,-0.233897278,-0.16793551,-0.161815236,-0.244978679
-0.289090179,-0.271169833,-0.279816056,-0.193730016,-0.173027922,-0.200810584,-0.21742595,-0.323271426,-0.214658442,-0.224550396,-0.196391233,-0.290638774,-0.236133632,-0.183863982,-0.160976568,-0.190703656
-0.167520558,-0.208355357,-0.217308829,-0.501486387,-0.12905339,-0.229550006,-0.175430407,-0.423612148,-0.287642632,-0.261115428,-0.259646636,-0.242727829,-0.222948872,-0.216285507,-0.196850582,-0.258994044
-0.2975389,-0.240404958,-0.298537499,-0.162138803,-0.102583727,-0.181349776,-0.187258298,-0.536599083,-0.246640275,-0.227026515,-0.232581619,-0.247426979,-0.235810197,-0.198081156,-0.22305156,-0.272585623
-0.196165907,-0.24985356,-0.227664938,-0.347423921,-0.120001867,-0.191882999,-0.194415873,-0.430097739,-0.201434699,-0.247854981,-0.188767527,-0.347495798,-0.235380896,-0.231581835,-0.16650408,-0.230896859
-0.224945449,-0.240901521,-0.220774224,-0.23110869,-0.123373456,-0.199767377,-0.192352213,-0.506491205,-0.263497569,-0.233453877,-0.214575435,-0.17150695,-0.226859789,-0.206598213,-0.182809279,-0.289453782
-0.247577876,-0.226867072,-0.26861199,-0.264468261,-0.118326731,-0.190148247,-0.22332066,-0.422399314,-0.259481748,-0.279003391,-0.252756728,-0.251856917,-0.187110449,-0.165402666,-0.21970727,-0.284334459
-0.228740063,-0.232283551,-0.261333502,-0.243906398,-0.140937854,-0.203541305,-0.163489871,-0.469005607,-0.222664473,-0.245214052,-0.208579903,-0.253558507,-0.282928989,-0.181823415,-0.192533233,-0.200973103
-0.18691767,-0.21597953,-0.24189077,-0.388792051,-0.141022967,-0.193169463,-0.187730946,-0.432643778,-0.232645114,-0.2079758,-0.264891638,-0.27343173,-0.266541786,-0.221528649,-0.19220827,-0.204693044
-0.291524232,-0.261881293,-0.256870744,-0.225879337,-0.020727358,-0.158510714,-0.178466702,-0.563919383,-0.29087812,-0.274332724,-0.287281558,-0.242939652,-0.164531729,-0.135165374,-0.181066653,-0.269340511
-0.249958945,-0.27424087,-0.220874105,-0.29388917,-0.114944515,-0.171737397,-0.216710448,-0.476775705,-0.256097528,-0.227697102,-0.25063912,-0.266261433,-0.233691641,-0.22311635,-0.193704953,-0.247093346
-0.233446618,-0.217155084,-0.258671657,-0.281342484,-0.128782139,-0.178276684,-0.184998576,-0.434923554,-0.266314786,-0.266199084,-0.268548145,-0.24392087,-0.26341869,-0.16524576,-0.157676728,-0.187611057
-0.267468735,-0.225625432,-0.275285378,-0.20478018,-0.048140299,-0.161221354,-0.192258646,-0.616204684,-0.285756345,-0.27949536,-0.239614001,-0.186615949,-0.192861595,-0.20064855,-0.19860664,-0.331662302
-0.192824738,-0.228082588,-0.247820365,-0.344754156,-0.218014497,-0.224677236,-0.212594463,-0.318302821,-0.208785132,-0.261745628,-0.215884948,-0.301520526,-0.289206133,-0.214377187,-0.190318579,-0.211309644
-0.265057274,-0.240786355,-0.251512481,-0.264442412,-0.11488019,-0.187578012,-0.167467757,-0.495054711,-0.279678019,-0.262157357,-0.252728914,-0.236666176,-0.257299013,-0.178296152,-0.190307045,-0.226661743
-0.175879444,-0.231598926,-0.235311343,-0.365169267,-0.156214855,-0.20711463,-0.228813489,-0.301124085,-0.210246759,-0.208457613,-0.260653352,-0.273597262,-0.202800775,-0.139856911,-0.185087048,-0.212330993
-0.183971944,-0.251361904,-0.221488471,-0.356429119,-0.168869,-0.195801419,-0.204556484,-0.358447759,-0.201240426,-0.196926653,-0.247417347,-0.300006432,-0.26591759,-0.193856529,-0.214229194,-0.181568625
-0.298903959,-0.277175312,-0.236149462,-0.260132661,-0.039247589,-0.169483455,-0.18389341,-0.586302502,-0.29522519,-0.254613789,-0.238089659,-0.250646065,-0.175043799,-0.185480156,-0.203815489,-0.328458502
-0.159743172,-0.213957573,-0.236626449,-0.290653289,-0.152553923,-0.193235749,-0.194519535,-0.474776861,-0.20768632,-0.275934726,-0.244541629,-0.225422942,-0.259650573,-0.202391195,-0.206393349,-0.251561402
-0.26977225,-0.22835349,-0.278884679,-0.205867282,-0.060617118,-0.162058038,-0.190843517,-0.484429855,-0.274560585,-0.243401554,-0.244336324,-0.18674123,-0.203608986,-0.182132269,-0.153869204,-0.227295094
-0.199478275,-0.210912649,-0.262002203,-0.268917879,-0.154466366,-0.207456981,-0.192486092,-0.503257991,-0.224846529,-0.261293741,-0.252853255,-0.227465995,-0.250638179,-0.157600058,-0.181243957,-0.28765824
-0.225075493,-0.243975879,-0.248503821,-0.197521964,-0.083416297,-0.183832549,-0.189431335,-0.541014615,-0.229131612,-0.243945182,-0.246714348,-0.211017968,-0.203848192,-0.201104674,-0.225345786,-0.292375409
-0.235607188,-0.247188419,-0.241957679,-0.253008583,-0.086650341,-0.20631415,-0.193793831,-0.409024462,-0.240066295,-0.238239917,-0.231691143,-0.216405324,-0.176983454,-0.217448125,-0.201748152,-0.251757359
